"link","Player","VORP","G","MP","draftYear","Amateur","DraftAge","Position","season","mp_per_g","fg_per_g","fga_per_g","fg2_per_g","fg2a_per_g","fg3_per_g","fg3a_per_g","ft_per_g","fta_per_g","orb_per_g","drb_per_g","trb_per_g","ast_per_g","stl_per_g","blk_per_g","tov_per_g","pf_per_g","pts_per_g","sos-dum","sos","fg_per_min","fga_per_min","fg2_per_min","fg2a_per_min","fg3_per_min","fg3a_per_min","ft_per_min","fta_per_min","trb_per_min","ast_per_min","stl_per_min","blk_per_min","tov_per_min","pf_per_min","pts_per_min","fg_per_poss","fga_per_poss","fg_pct","fg2_per_poss","fg2a_per_poss","fg2_pct","fg3_per_poss","fg3a_per_poss","fg3_pct","ft_per_poss","fta_per_poss","ft_pct","trb_per_poss","ast_per_poss","stl_per_poss","blk_per_poss","tov_per_poss","pf_per_poss","pts_per_poss","poss-dum","off_rtg","def_rtg","mp","per","ts_pct","efg_pct","fg3a_per_fga_pct","fta_per_fga_pct","pprod","orb_pct","drb_pct","trb_pct","ast_pct","stl_pct","blk_pct","tov_pct","usg_pct","ws-dum","ows","dws","ws","ws_per_40","bpm-dum","obpm","dbpm","bpm","games","school_link","conf_link","Year"
"https://www.basketball-reference.com/players/j/jefferi01.html","Richard Jefferson",19.9,"1164","34143",2001,"College",20.0547945205479,"Small Forward","2000-01",3.3,6.2,0.535,2.6,0.344,3.1,0.655,3.8,5.4,0.8,0.8,3,2.8,11.3,NA,8.31,NA,9.7,NA,12.56,6.1,11.52,4.8,8.1,1.3,3.33,3,4.14,7.11,3.51,0.99,1.08,3.87,4.1,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553,0.529,0.293,0.358,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,1.7,2.6,4.4,0.182,NA,NA,NA,NA,8.8,"http://www.sports-reference.com/cbb/schools/arizona/2001.html","http://www.sports-reference.com/cbb/conferences/pac-10/2001.html",2001
"https://www.basketball-reference.com/players/l/lillada01.html","Damian Lillard",19.6,"407","14799",2012,"College",21.1205479452055,"Point Guard","2008-09",29.4,3.8,8.8,2.3,4.6,1.6,4.2,2.2,2.6,0.3,3.6,3.9,2.9,1.1,0.2,2.3,2.5,11.5,31,31,5.2,10.8,3.1,5.67,2.2,5.22,3,3.24,4.77,3.51,1.26,0.27,2.79,3.4,15.6,NA,NA,0.434,NA,NA,0.49,NA,NA,0.374,NA,NA,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,NA,0.569,0.524,0.478,0.299,NA,NA,NA,8.3,21.3,NA,0.6,18.3,22.8,NA,2,0.6,2.6,0.115,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/weber-state/2009.html","http://www.sports-reference.com/cbb/conferences/big-sky/2009.html",2009
"https://www.basketball-reference.com/players/l/lillada01.html","Damian Lillard",19.6,"407","14799",2012,"College",21.1205479452055,"Point Guard","2009-10",13.8,0.431,3.3,0.47,2.7,0.393,5.3,0.853,0.4,4,3.6,1.1,0.1,2.4,1.9,19.9,10,9,28.5,4.9,7,14.58,3.8,7.29,3.2,7.29,6.1,6.48,4.23,3.78,1.17,0.18,2.52,2.2,23.2,10.2,23.6,0.431,5.6,11.8,0.47,4.6,11.8,0.393,9,10.5,0.853,6.9,6.2,1.9,0.2,4.1,3.2,33.9,NA,121.2,105.1,1062,24.8,0.594,0.529,0.499,0.445,581,1.2,12.8,6.9,23.3,1.9,0.4,12.5,28,NA,4.4,1,5.4,0.202,NA,NA,NA,NA,34.3,"http://www.sports-reference.com/cbb/schools/weber-state/2010.html","http://www.sports-reference.com/cbb/conferences/big-sky/2010.html",2010
"https://www.basketball-reference.com/players/l/lillada01.html","Damian Lillard",19.6,"407","14799",2012,"College",21.1205479452055,"Point Guard","2010-11",3,5.7,0.526,5.5,0.345,7,0.857,3.2,3.8,1.4,0.2,2.8,2.3,17.7,32,32,34.5,7.2,15.5,0.467,6.9,14.13,4.2,7.2,2.7,6.93,8.4,8.82,4.77,4.14,1.8,0.27,3.51,3.2,24.8,10.4,23.9,0.438,6.4,12.1,0.526,4,11.7,0.345,12.8,14.9,0.857,8.1,7,3,0.4,6,4.9,37.7,NA,116.6,100.8,285,28.1,0.609,0.522,0.491,0.625,172,2.7,13.2,8.1,27.3,3,0.8,16.2,32.5,NA,1.2,0.4,1.6,0.22,NA,6.5,-1.1,5.4,11.2,"http://www.sports-reference.com/cbb/schools/weber-state/2011.html","http://www.sports-reference.com/cbb/conferences/big-sky/2011.html",2011
"https://www.basketball-reference.com/players/l/lillada01.html","Damian Lillard",19.6,"407","14799",2012,"College",21.1205479452055,"Point Guard","2011-12",0.517,2.9,7.2,7.1,8,0.5,4.5,4,1.5,2.3,1.9,24.5,NA,-2.39,NA,-1.04,NA,-1.74,NA,-3.65,8.4,16.11,5,8.64,3.4,7.47,8.3,8.37,5.22,4.14,1.53,0.27,2.43,2.2,28.4,12.4,26.6,0.467,7.4,14.3,0.517,5.1,12.4,0.409,12.3,13.8,0.887,8.7,6.9,2.5,0.4,4,3.3,42.2,NA,128.4,101.6,1105,34,0.635,0.562,0.465,0.519,746,1.9,15.8,9,27.1,2.5,0.7,10.7,33,NA,6.7,1.4,8,0.291,NA,10.3,-1.4,8.8,4.3,"http://www.sports-reference.com/cbb/schools/weber-state/2012.html","http://www.sports-reference.com/cbb/conferences/big-sky/2012.html",2012
"https://www.basketball-reference.com/players/b/butleji01.html","Jimmy Butler",19.5,"407","13168",2011,"College",21.2876712328767,"Small Forward and Shooting Guard","2008-09",19.6,1.6,3.1,1.6,2.9,0,0.1,2.5,3.2,2.1,1.8,3.9,0.7,0.5,0.5,0.5,1.9,5.6,34,34,3.2,5.58,3.2,5.4,0,0.18,5,5.85,7.2,1.35,0.9,0.81,0.9,3.8,11.4,NA,NA,0.514,NA,NA,0.534,NA,NA,0,NA,NA,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,NA,0.612,0.514,0.037,1.047,NA,NA,NA,11.8,6.6,NA,1.9,9.6,12.6,NA,1.3,1.4,2.7,0.159,NA,NA,NA,NA,35,"http://www.sports-reference.com/cbb/schools/marquette/2009.html","http://www.sports-reference.com/cbb/conferences/big-east/2009.html",2009
"https://www.basketball-reference.com/players/b/butleji01.html","Jimmy Butler",19.5,"407","13168",2011,"College",21.2876712328767,"Small Forward and Shooting Guard","2009-10",8.2,0.53,3.9,0.534,0.5,0.5,5.5,0.766,2.4,6.4,2,1.3,0.6,1.1,2,14.7,37,35,34.6,5.1,5.1,8.64,4.5,7.65,0.5,0.99,6.4,7.56,6.66,2.07,1.35,0.63,1.17,2.3,17.1,7.9,14.9,0.53,7,13.2,0.534,0.9,1.7,0.5,10,13,0.766,11.5,3.6,2.4,1.1,2.1,3.6,26.6,NA,135.4,99.6,1165,25.5,0.632,0.559,0.115,0.875,498,8.8,14.6,11.7,11.7,2.4,1.9,9,20.1,NA,5.1,1.7,6.9,0.236,NA,NA,NA,NA,34.3,"http://www.sports-reference.com/cbb/schools/marquette/2010.html","http://www.sports-reference.com/cbb/conferences/big-east/2010.html",2010
"https://www.basketball-reference.com/players/b/butleji01.html","Jimmy Butler",19.5,"407","13168",2011,"College",21.2876712328767,"Small Forward and Shooting Guard","2010-11",4.5,8.8,0.515,1.6,0.345,6.5,0.783,3.6,6.1,1.4,0.4,1.5,1.3,15.7,NA,7.87,NA,8.23,NA,8.51,5.8,10.71,5.2,9.09,0.6,1.62,5.9,6.75,6.3,2.43,1.53,0.36,1.53,1.5,18.2,8.6,17.5,0.49,7.7,14.9,0.515,0.9,2.7,0.345,8.6,11,0.783,10.3,3.9,2.4,0.6,2.5,2.2,26.7,NA,126.8,102.5,1282,24,0.587,0.516,0.152,0.628,569,8.2,12,10.1,13.2,2.4,1.1,9.8,21.3,NA,4.8,1.5,6.3,0.198,NA,7,2.4,9.4,10.3,"http://www.sports-reference.com/cbb/schools/marquette/2011.html","http://www.sports-reference.com/cbb/conferences/big-east/2011.html",2011
"https://www.basketball-reference.com/players/c/couside01.html","DeMarcus Cousins",19.3,"498","15991",2010,"College",19.2,"Center","2009-10",23.5,5.4,9.7,5.4,9.6,0,0.2,4.3,7.1,4.1,5.8,9.8,1,1,1.8,2.1,3.2,15.1,NA,6.82,9.2,14.85,9.2,14.67,0,0.27,7.3,10.8,15.12,1.53,1.53,2.7,3.15,5.5,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579,0.56,0.016,0.726,555,19.8,24.8,22.5,9.2,2.4,7.5,13.6,30.5,NA,3.8,2.7,6.5,0.29,NA,NA,NA,NA,38,"http://www.sports-reference.com/cbb/schools/kentucky/2010.html","http://www.sports-reference.com/cbb/conferences/sec/2010.html",2010
"https://www.basketball-reference.com/players/d/dumarjo01.html","Joe Dumars",19.3,"1018","35139",1985,"College",22.0219178082192,"Shooting Guard and Point Guard","1981-82",NA,7.1,16,NA,NA,NA,NA,4,5.5,NA,NA,2.2,2.8,1.3,0.1,3.2,2.3,18.2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444,NA,NA,NA,NA,NA,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,NA,NA,0.345,NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/mcneese-state/1982.html","http://www.sports-reference.com/cbb/conferences/southland/1982.html",1982
"https://www.basketball-reference.com/players/d/dumarjo01.html","Joe Dumars",19.3,"1018","35139",1985,"College",22.0219178082192,"Shooting Guard and Point Guard","1982-83",16.8,0.435,7.1,0.432,0.2,0.625,4.8,0.711,4.4,NA,NA,1.7,0.2,2.7,2.6,19.6,31,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,0.3,NA,NA,6.8,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.44,0.016,0.405,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/mcneese-state/1983.html","http://www.sports-reference.com/cbb/conferences/southland/1983.html",1983
"https://www.basketball-reference.com/players/d/dumarjo01.html","Joe Dumars",19.3,"1018","35139",1985,"College",22.0219178082192,"Shooting Guard and Point Guard","1983-84",NA,NA,NA,NA,NA,10.5,0.824,2.6,1.4,NA,NA,2.7,2.8,26.4,27,NA,NA,9.2,18.6,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,5.3,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,"http://www.sports-reference.com/cbb/schools/mcneese-state/1984.html","http://www.sports-reference.com/cbb/conferences/southland/1984.html",1984
"https://www.basketball-reference.com/players/d/dumarjo01.html","Joe Dumars",19.3,"1018","35139",1985,"College",22.0219178082192,"Shooting Guard and Point Guard","1984-85",NA,NA,NA,7.4,8.7,4.9,3.9,0.1,2.9,NA,NA,25.8,NA,-2.14,NA,-2.79,NA,-0.69,NA,-0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852,NA,NA,2.1,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,0.471,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/mcneese-state/1985.html","http://www.sports-reference.com/cbb/conferences/southland/1985.html",1985
"https://www.basketball-reference.com/players/c/corbity01.html","Tyrone Corbin",19.2,"1065","27657",1985,"College",22.5835616438356,"Small Forward","1981-82",21.5,1.5,3.7,NA,NA,NA,NA,2,2.8,NA,NA,6.1,1.1,1,0.2,2.2,2.7,5.1,33,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,NA,0.507,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/depaul/1982.html","http://www.sports-reference.com/cbb/conferences/independent/1982.html",1982
"https://www.basketball-reference.com/players/c/corbity01.html","Tyrone Corbin",19.2,"1065","27657",1985,"College",22.5835616438356,"Small Forward","1982-83",8,0.471,NA,NA,NA,NA,3.1,0.773,7.9,NA,NA,0.6,0.9,2.2,3,10.6,30,NA,35.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060,NA,0.537,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,"http://www.sports-reference.com/cbb/schools/depaul/1983.html","http://www.sports-reference.com/cbb/conferences/independent/1983.html",1983
"https://www.basketball-reference.com/players/c/corbity01.html","Tyrone Corbin",19.2,"1065","27657",1985,"College",22.5835616438356,"Small Forward","1983-84",NA,NA,NA,NA,NA,4.2,0.744,3,1.4,NA,NA,2.4,2.6,14.2,29,NA,34.6,6.5,12.2,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,7.8,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,NA,0.566,NA,NA,0.396,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,"http://www.sports-reference.com/cbb/schools/depaul/1984.html","http://www.sports-reference.com/cbb/conferences/independent/1984.html",1984
"https://www.basketball-reference.com/players/c/corbity01.html","Tyrone Corbin",19.2,"1065","27657",1985,"College",22.5835616438356,"Small Forward","1984-85",NA,NA,NA,2.9,3.5,8.1,2.4,0.4,2.5,NA,NA,15.9,NA,2.8,NA,4.22,NA,5.54,NA,4.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814,NA,NA,1.6,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004,NA,0.573,NA,NA,0.288,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/depaul/1985.html","http://www.sports-reference.com/cbb/conferences/independent/1985.html",1985
"https://www.basketball-reference.com/players/m/marshdo01.html","Donyell Marshall",19.1,"957","25027",1994,"College",21.0383561643836,"Power Forward and Small Forward","1991-92",26.9,4.2,9.8,3.7,7.8,0.5,2.1,2.3,3.1,NA,NA,6.1,1.5,1,2.6,2.8,3.1,11.1,27,NA,6.2,13.14,5.5,10.44,0.7,2.79,3.4,4.14,8.19,1.98,1.35,3.51,3.78,4.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492,0.449,0.21,0.315,NA,NA,NA,NA,NA,NA,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/connecticut/1992.html","http://www.sports-reference.com/cbb/conferences/big-east/1992.html",1992
"https://www.basketball-reference.com/players/m/marshdo01.html","Donyell Marshall",19.1,"957","25027",1994,"College",21.0383561643836,"Power Forward and Small Forward","1992-93",12.3,0.5,5.4,0.525,0.7,0.37,4,0.829,NA,7.8,1.1,1.4,2.1,2.2,2.3,17,34,34,34,9,7.8,14.04,6.8,11.7,0.9,2.25,5,5.4,8.82,1.26,1.62,2.34,2.52,2.9,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584,0.53,0.163,0.389,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,"http://www.sports-reference.com/cbb/schools/connecticut/1993.html","http://www.sports-reference.com/cbb/conferences/big-east/1993.html",1993
"https://www.basketball-reference.com/players/m/marshdo01.html","Donyell Marshall",19.1,"957","25027",1994,"College",21.0383561643836,"Power Forward and Small Forward","1993-94",7.8,13.8,0.568,3.9,0.311,7.8,0.752,NA,8.9,1.3,3.3,2.9,2.1,25.1,NA,7.08,NA,8.06,NA,6.31,10.6,18.63,9.2,14.58,1.4,4.14,6.9,8.28,9.36,1.71,1.35,3.42,3.06,2.4,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589,0.546,0.22,0.443,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,"http://www.sports-reference.com/cbb/schools/connecticut/1994.html","http://www.sports-reference.com/cbb/conferences/big-east/1994.html",1994
"https://www.basketball-reference.com/players/p/poseyja01.html","James Posey",18.8,"864","23260",1999,"College",22.3808219178082,"Small Forward and Shooting Guard and Power Forward","1996-97",26.9,4.5,8,4.3,6.9,0.2,1.1,4.2,5.3,NA,NA,7.8,1.4,1.7,0.5,2.1,2.6,13.3,30,NA,6.7,10.71,6.4,9.27,0.3,1.44,6.2,7.11,10.44,1.89,2.25,0.72,2.79,3.8,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633,0.573,0.138,0.668,NA,NA,NA,17.1,9.5,3.7,-0.6,16.4,24.7,NA,3.1,2,5.1,0.26,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/xavier/1997.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1997.html",1997
"https://www.basketball-reference.com/players/p/poseyja01.html","James Posey",18.8,"864","23260",1999,"College",22.3808219178082,"Small Forward and Shooting Guard and Power Forward","1997-98",8.7,0.556,4.2,0.624,0.6,0.322,5,0.824,NA,8.4,1.3,2.1,0.5,NA,NA,15.3,36,NA,35.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661,0.592,0.226,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.6,6.2,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/xavier/1998.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1998.html",1998
"https://www.basketball-reference.com/players/p/poseyja01.html","James Posey",18.8,"864","23260",1999,"College",22.3808219178082,"Small Forward and Shooting Guard and Power Forward","1998-99",4,7.2,0.55,3.6,0.366,6.1,0.814,NA,8.9,2.8,0.9,3.3,3.4,16.9,NA,5.28,NA,4.76,NA,3.89,6,11.07,4.5,7.38,1.5,3.69,5.6,6.21,9.18,2.34,2.88,0.99,3.33,3.9,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615,0.55,0.335,0.563,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,4.3,3.6,7.8,0.247,NA,NA,NA,NA,10.9,"http://www.sports-reference.com/cbb/schools/xavier/1999.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1999.html",1999
"https://www.basketball-reference.com/players/g/guglito01.html","Tom Gugliotta",18.7,"763","23556",1992,"College",22.5506849315069,"Power Forward and Small Forward","1988-89",8.1,0.9,2,0.8,1.9,0,0.1,0.9,1.4,NA,NA,1.7,0.2,0.5,0,0.4,0.8,2.7,30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429,NA,NA,0.425,NA,NA,0.5,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,0.502,0.44,0.048,0.69,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"http://www.sports-reference.com/cbb/schools/north-carolina-state/1989.html","http://www.sports-reference.com/cbb/conferences/acc/1989.html",1989
"https://www.basketball-reference.com/players/g/guglito01.html","Tom Gugliotta",18.7,"763","23556",1992,"College",22.5506849315069,"Power Forward and Small Forward","1989-90",8.9,0.504,3.7,0.507,0.8,0.489,1.4,0.672,NA,7,1.6,1.6,0.4,1.8,2.7,11.1,31,31,36.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,1.6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886,NA,0.562,0.547,0.175,0.228,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,"http://www.sports-reference.com/cbb/schools/north-carolina-state/1990.html","http://www.sports-reference.com/cbb/conferences/acc/1990.html",1990
"https://www.basketball-reference.com/players/g/guglito01.html","Tom Gugliotta",18.7,"763","23556",1992,"College",22.5506849315069,"Power Forward and Small Forward","1990-91",3.4,5.6,0.598,5.4,0.398,3.3,0.644,NA,9.1,1.7,1.1,2.2,2.4,15.2,30,30,36.9,8,17.8,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,2.1,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,NA,0.607,0.597,0.488,0.297,NA,NA,NA,13.8,11.9,NA,2.3,14.7,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"http://www.sports-reference.com/cbb/schools/north-carolina-state/1991.html","http://www.sports-reference.com/cbb/conferences/acc/1991.html",1991
"https://www.basketball-reference.com/players/g/guglito01.html","Tom Gugliotta",18.7,"763","23556",1992,"College",22.5506849315069,"Power Forward and Small Forward","1991-92",0.488,3.1,7.8,3.4,5,NA,NA,3.1,2.1,3.6,2.5,22.5,NA,7.15,NA,10.43,NA,9.34,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399,NA,NA,0.685,NA,NA,9.8,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107,NA,0.558,0.537,0.436,0.279,NA,NA,NA,NA,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,"http://www.sports-reference.com/cbb/schools/north-carolina-state/1992.html","http://www.sports-reference.com/cbb/conferences/acc/1992.html",1992
"https://www.basketball-reference.com/players/d/davisan02.html","Anthony Davis",18.6,"345","11899",2012,"College",19.2246575342466,"Center and Power Forward","2011-12",32,5.3,8.4,5.2,7.9,0.1,0.5,3.6,5.1,3,7.4,10.4,1.3,1.4,4.7,1,2,14.2,NA,7.93,6.6,9.45,6.5,8.91,0.1,0.54,4.5,5.67,11.7,1.44,1.53,5.22,1.17,2.4,17.7,9.9,15.9,0.623,9.7,14.9,0.653,0.1,0.9,0.15,6.8,9.6,0.709,19.5,2.4,2.5,8.8,1.9,3.7,26.7,NA,139,80.7,1281,35.1,0.654,0.628,0.059,0.602,550,11.6,25.6,19,7.5,2.5,13.7,8.6,18.8,NA,5.9,4.1,9.9,0.31,NA,7.8,10.8,18.7,40,"http://www.sports-reference.com/cbb/schools/kentucky/2012.html","http://www.sports-reference.com/cbb/conferences/sec/2012.html",2012
"https://www.basketball-reference.com/players/s/scottby01.html","Byron Scott",18.6,"1073","30152",1983,"College",22.1780821917808,"Shooting Guard and Point Guard","1979-80",32.3,5.7,11.4,NA,NA,NA,NA,2.2,3,NA,NA,2.7,2.2,1.8,0.3,2.5,2.6,13.6,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,NA,0.53,NA,NA,0.259,NA,NA,NA,NA,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/arizona-state/1980.html","http://www.sports-reference.com/cbb/conferences/pac-10/1980.html",1980
"https://www.basketball-reference.com/players/s/scottby01.html","Byron Scott",18.6,"1073","30152",1983,"College",22.1780821917808,"Shooting Guard and Point Guard","1980-81",13.9,0.505,NA,NA,NA,NA,2.5,0.693,3.8,NA,NA,1.4,0.5,2.3,2.3,16.6,33,33,36.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,NA,0.53,NA,NA,0.259,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8,"http://www.sports-reference.com/cbb/schools/arizona-state/1981.html","http://www.sports-reference.com/cbb/conferences/pac-10/1981.html",1981
"https://www.basketball-reference.com/players/s/scottby01.html","Byron Scott",18.6,"1073","30152",1983,"College",22.1780821917808,"Shooting Guard and Point Guard","1982-83",NA,NA,NA,NA,NA,5.7,0.782,4.2,1.8,NA,NA,3.3,2.9,21.6,NA,5.15,NA,6.48,NA,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,5.4,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206,NA,0.556,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,"http://www.sports-reference.com/cbb/schools/arizona-state/1983.html","http://www.sports-reference.com/cbb/conferences/pac-10/1983.html",1983
"https://www.basketball-reference.com/players/l/longgr01.html","Grant Long",18.5,"1003","28514",1988,"College",22.2219178082192,"Power Forward","1984-85",19.7,1.6,2.8,NA,NA,NA,NA,1,1.6,NA,NA,4,0.4,0.6,0.3,0.8,2.8,4.1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564,NA,NA,NA,NA,NA,NA,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,NA,0.581,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/eastern-michigan/1985.html","http://www.sports-reference.com/cbb/conferences/mac/1985.html",1985
